"2026-02-03T12:47:56.550","Mod 5_day_Check","Symbol","Cmp","%ch5","Lch5","Sl","Target","5d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch sl","%ch sl atr","Atr%","%ch_3low","Column26"
"2026-02-03T12:47:56.550","Mod 5_day_Check","INFOBEAN","876.80","3.67","-12.67","823.61","951.29","920","3.81","27.54","27.33","50.69","i.t","computers - software - medium / small","36.09","-5.51","0.312","1.28","0.312","0.902","19.17","744.70","7.75","-22.22","10.07","21.74","20.95"
"2026-02-03T12:47:56.550","Mod 5_day_Check","MTARTECH","3172.90","20.26","-2.28","2527.38","2875.82","3249","1.32","70.32","146.96","42.55","aerospace & defence","engineering","21.27","-7.23","0.674","0.596","0.674","0.496","6.44","2538.10","6.89","-9.98","5.10","14.23","9.96"
"2026-02-03T12:47:56.550","Mod 5_day_Check","BHAGYANGR","168.95","9.88","-9.56","165.03","186.27","193","0.302","10.53","14.81","51.03","power & utilities","power generation and supply","18.98","-5.85","0.618","1.25","0.618","1.15","0","175.65","6.44","-8.85","5.69","11.86","21.91"
"2026-02-03T12:47:56.550","Mod 5_day_Check","GRAPHITE","623.85","2.44","-13.15","627.79","695.71","677.90","1.32","39.89","48.83","49.26","industrials","electrodes - graphites","20.82","-4.41","0.107","0.315","0.107","0.250","5.50","627.25","5.41","-9.40","4.75","9.91","15.17"
"2026-02-03T12:47:56.550","Mod 5_day_Check","CRAFTSMAN","7699","5.66","-9.00","7509.47","8050.53","8220","2.28","41.55","48.39","43.65","auto","auto ancillaries","19.08","-6.38","0.111","0.432","0.111","0.396","3.85","7491.50","3.60","-7.20","4.26","9.22","9.30"
"2026-02-03T12:47:56.550","Mod 5_day_Check","CUB","299.25","10.50","-7.43","269.21","317.39","324.10","0.553","16.70","16.86","47.92","bank","banks - private sector","20.39","1.41","0.322","0.464","0.322","0.421","3.73","282.75","8.95","-7.62","3.95","8.61","7.35"
"2026-02-03T12:47:56.550","Mod 5_day_Check","PFC","391.45","5.47","-3.41","365.61","400.49","404","2.10","5.62","5.14","46.68","financials","finance - term-lending institutions","21.27","-2.85","-0.141","-0.114","-0.141","-0.162","5.77","362.15","4.77","-7.00","2.99","7.43","7.74"
"2026-02-03T12:47:56.550","Mod 5_day_Check","COALINDIA","422.30","3.94","-6.99","426.97","461.13","461.55","2.50","14.93","8.36","54.14","metals & mining","mining / minerals / metals","39.25","-3.07","0.066","0.060","0.066","0.011","5.32","421.60","4.00","-6.24","2.75","6.90","9.59"
"2026-02-03T12:47:56.550","Mod 5_day_Check","PETRONET","293.70","2.44","-3.60","278.10","303.20","297.75","1.25","13.25","11.86","46.79","energy","miscellaneous","18.21","-1.56","-0.086","-0.124","-0.086","-0.162","5.27","276.10","4.51","-6.45","2.84","6.54","5.80"
"2026-02-03T12:47:56.550","Mod 5_day_Check","UNIONBANK","172.79","0.775","-9.25","175.38","188.48","183.34","1.54","6.50","6.90","62.48","bank","banks - public sector","35.87","-0.665","0.263","0.322","0.263","0.275","3.81","175.25","3.74","-6.52","3.30","5.93","12.94"
"2026-02-03T12:47:56.550","Mod 5_day_Check","TMB","599.20","8.81","-0.516","561.73","581.37","621.90","1.26","7.47","7.70","55.51","bank","banks - private sector","28.97","-2.83","0.174","0.233","0.174","0.203","1.89","560.95","1.75","-5.63","3.33","4.86","9.70"
"2026-02-03T12:47:56.550","Mod 5_day_Check","CANBK","148.54","1.93","-12.51","151.86","163.62","160.79","1.13","6.41","7.23","50.30","bank","banks - public sector","17.45","-0.660","0.320","0.415","0.320","0.390","3.57","152.31","3.87","-5.89","2.89","4.52","4.22"
"2026-02-03T12:47:56.550","Mod 5_day_Check","MUTHOOTFIN","3607.90","4.90","-13.78","3871.19","4039.81","4149.50","1.02","14.96","19.35","45.62","financials","finance & investments","18.36","-2.22","0.392","0.816","0.392","0.779","1.42","3900","2.18","-4.28","2.61","4.18","3.66"
"2026-02-03T12:47:56.550","Mod 5_day_Check","BANKBARODA","283.60","0.996","-11.66","302.17","310.23","309.25","1.18","6.73","7.37","47.37","bank","banks - public sector","19.08","-2.86","0.164","0.249","0.164","0.234","1.91","300.45","1.33","-4.75","2.54","3.94","5.48"
"2026-02-03T12:47:56.550","Mod 5_day_Check","SBIN","1058.20","2.47","-7.07","1039.23","1087.77","1089.80","1.40","11.60","11.47","60.05","bank","banks - public sector","44.44","-0.621","0.226","0.298","0.226","0.287","1.85","1044.15","2.34","-3.54","1.85","3.70","6.31"
"2026-02-03T12:47:56.550","Mod 5_day_Check","NTPC","357.85","5.14","-3.03","342.66","353.44","365.95","1.56","15.81","14.05","49.76","power & utilities","power generation and supply","26.39","-2.23","-0.042","-0.020","-0.042","-0.028","0.972","344.70","1.57","-3.08","2.27","3.56","6.73"
"2026-02-03T12:47:56.550","RS","Symbol","Cmp","%ch","Sl","Target","0d_high","R_vol","Forward pe","Pe","Rsi","W rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Column20","Low6"
"2026-02-03T12:47:56.550","Mkt condition","23rd Jan","28.98","-90.56","13.83","-22.07","16.10","-18.59","0.801","9.92","2.71","9.35","14.54","84.89","12.06","87.21","13.51","83.93","21.18","70.27","2620"
"2026-02-03T12:47:56.550","Mkt condition","22nd Jan","307.04","781.08","17.73","59.02","19.77","31.99","0.877","4.35","8.32","2.71","19.84","79.51","14.96","84.36","16.06","81.27","24.27","67.11","2621"
"2026-02-03T12:47:56.550","Mkt condition","21st Jan","34.85","352.06","11.15","-9.79","14.98","-13.18","1.34","21.33","2.63","7.55","9.61","89.85","9.96","89.32","12.67","84.59","22.01","69.40","2621"
"2026-02-03T12:47:56.550","Mkt condition","20th Jan","7.71","-82.21","12.36","-49.23","17.25","-39.63","1.64","18.02","1.37","17.82","9.81","89.69","10.92","88.32","14.31","82.98","23.63","67.82","2620"
"2026-02-03T12:47:56.550","Mkt condition","19th Jan","39.69","-70.70","24.42","-22.94","28.75","-13.21","2.01","11.00","1.97","4.97","18.05","81.49","19.49","79.83","21.73","75.58","29.05","62.53","2637"
"2026-02-03T12:47:56.550","Mkt condition","16th Jan","158.49","-49.22","31.58","-1.15","32.79","-7.05","1.99","5.89","3.21","2.03","21.79","77.83","23.82","75.42","24.04","73.32","30.43","61.12","2616"
"2026-02-03T12:47:56.550","Mkt condition","14th Jan","321.88","36.32","31.98","8.39","35.34","7.19","1.99","4.98","3.94","1.22","19.33","80.29","24.03","75.16","25.41","71.91","31.50","60.01","2613"
"2026-02-03T12:47:56.550","Mkt condition","13th Jan","236.11","224.65","29.47","5.01","32.93","5.78","1.53","4.59","3.25","1.38","17.11","82.59","22.58","76.62","24.11","73.21","31.11","60.43","2613"
"2026-02-03T12:47:56.550","Mkt condition","12th Jan","67.92","257.91","28.12","-7.92","31.38","-3.96","1.26","12.22","2.74","4.04","15.26","84.32","21.77","77.43","23.26","74.11","31.02","60.56","2627"
"2026-02-03T12:47:56.550","Mkt condition","9th Jan","17.97","43.75","30.46","-45.13","32.46","-31.12","0.536","8.04","0.881","4.90","16.01","83.49","23.13","75.95","23.86","73.50","32.06","59.40","2611"
"2026-02-03T12:47:56.550","Mkt condition","8th Jan","13.10","-96.24","55.57","-53.30","47.19","-34.97","1.19","3.98","0.843","6.44","26.78","72.84","35.36","63.64","31.23","66.17","34.33","57.20","2610"
"2026-02-03T12:47:56.550","Mkt condition","7th Jan","339.29","111.36","118.97","2.82","72.59","7.75","3.22","2.22","3.64","1.07","51.11","48.55","53.79","45.21","40.96","56.43","38.55","52.91","2612"
"2026-02-03T12:47:56.550","Mkt condition","6th Jan","160.53","-3.68","115.72","-23.18","67.35","-7.80","3.52","2.26","2.34","1.46","48.05","51.49","53.03","45.82","39.20","58.20","38.01","53.41","2610"
"2026-02-03T12:47:56.550","Mkt condition","5th Jan","135","-72.58","149.33","-27.26","73.04","0.898","5.02","1.79","3.08","2.28","55.59","43.95","59.21","39.65","41.13","56.32","38.66","52.93","2628"
"2026-02-03T12:47:56.550","Mkt condition","2nd Jan","741.18","116.93","206.42","64.10","72.32","22.89","4.11","0.998","4.83","0.652","67.19","32.23","66.62","32.27","40.91","56.56","39.26","52.15","2606"
"2026-02-03T12:47:56.550","Mkt condition","1st Jan","328","-10.26","125.72","-2.11","58.76","4.09","2.22","1.19","3.14","0.958","54.75","44.75","55.06","43.79","36.09","61.42","37.47","53.95","2610"
"2026-02-03T12:47:56.550","Mkt condition","31st Dec","350","130.26","128.48","94.04","56.31","31.63","2.07","1.61","4.03","1.15","56.73","42.62","55.54","43.23","35.10","62.33","37.32","54.05","2607"
"2026-02-03T12:47:56.550","Mkt condition","30th Dec","152","88.07","66.19","-0.679","42.66","-0.300","1.31","3.61","2.92","1.92","38.10","61.25","39.32","59.41","29.15","68.32","35.25","56.14","2604"
"2026-02-03T12:47:56.550","Mkt condition","29th Dec","76.83","-58.77","66.95","-29.99","43.12","-15.51","2.06","3.08","2.40","3.12","39.07","60.28","39.64","59.22","29.36","68.09","36.21","55.29","2626"
"2026-02-03T12:47:56.550","Mkt condition","26th Dec","213.51","-43.95","95.37","-15.20","50.98","-4.51","1.80","1.53","3.03","1.42","53.59","45.76","48.18","50.52","32.83","64.40","37.67","53.78","2607"
"2026-02-03T12:47:56.550","Mkt condition","24th Dec","363.64","4.49","112.39","-4.98","53.33","-0.986","2.69","1.15","3.07","0.844","62.55","36.57","52.23","46.47","33.81","63.39","38.22","53.22","2606"
"2026-02-03T12:47:56.550","Mkt condition","23rd Dec","348","-53.91","118.45","20.41","53.98","9.51","2.57","0.729","3.34","0.959","68.35","30.84","53.43","45.11","34.06","63.10","38.67","52.78","2607"
"2026-02-03T12:47:56.550","Mkt condition","22nd Dec","588.46","54.86","98.39","86.85","49.38","23.06","2.40","1.18","5.83","0.991","66.30","32.75","48.88","49.68","32.14","65.08","37.93","53.60","2623"
"2026-02-03T12:47:56.550","Mkt condition","19th Dec","454.17","238.70","52.56","63.48","39.78","30.66","1.19","2.84","4.19","0.922","53.42","45.73","33.97","64.64","27.67","69.56","36.32","55.23","2602"
"2026-02-03T12:47:56.550","Mkt condition","18th Dec","134.09","124.46","32.06","-1.36","30.51","-8.18","1.35","5.73","2.27","1.69","29.59","69.60","23.97","74.76","22.74","74.53","34.28","57.33","2599"
"2026-02-03T12:47:56.550","Mkt condition","17th Dec","58.97","-45.84","32.59","-19.42","33.25","-12.37","1.19","3.81","1.77","3.00","31.99","67.24","24.26","74.43","24.26","72.97","35.22","56.40","2601"
"2026-02-03T12:47:56.550","Mkt condition","16th Dec","108.89","-66.67","40.45","-22.28","37.94","-10.89","0.654","2.23","1.88","1.73","39.88","59.23","28.42","70.27","26.73","70.46","36.12","55.50","2600"
"2026-02-03T12:47:56.550","Mkt condition","15th Dec","297.14","-40.57","52.27","14.02","42.84","-0.559","2.02","2.02","3.97","1.34","52.02","47.17","33.84","64.74","29.14","68.03","37.17","54.51","2618"
"2026-02-03T12:47:56.550","Mkt condition","12th Dec","576.19","56.05","45.60","54.44","42.74","18.04","1.65","1.27","4.66","0.808","45.98","53.37","30.90","67.76","29.13","68.14","36.86","54.87","2599"
"2026-02-03T12:47:56.550","Mkt condition","11th Dec","369.23","115.38","29.44","39.70","36.12","20.06","0.732","2.43","3.70","1.00","27.58","71.76","22.46","76.27","25.81","71.46","35.44","56.39","2596"
"2026-02-03T12:47:56.550","Mkt condition","10th Dec","171.43","-68.94","21.13","-10.35","30.15","-9.98","0.694","1.58","2.77","1.62","20.46","78.96","17.23","81.50","22.50","74.64","34.95","56.88","2595"
"2026-02-03T12:47:56.550","Mkt condition","9th Dec","555.56","4638.56","23.62","20.94","33.47","6.95","0.501","11.57","5.79","1.04","19.91","79.48","18.87","79.86","24.38","72.84","35.80","56.17","2592"
"2026-02-03T12:47:56.550","Mkt condition","8th Dec","12.93","-88.58","19.83","-48.93","31.72","-30.44","1.53","11.24","1.46","11.28","14.43","84.92","16.35","82.43","23.41","73.79","33.96","58.10","2606"
"2026-02-03T12:47:56.550","Mkt condition","5th Dec","120.41","10.16","38.59","9.46","45.21","0.070","1.27","6.41","2.28","1.89","30.99","68.35","27.48","71.21","30.22","66.85","37.94","53.92","2591"
"2026-02-03T12:47:56.550","Mkt condition","4th Dec","106.82","216.00","35.26","-0.106","45.18","0.501","0.656","5.09","1.81","1.70","28.71","70.51","25.70","72.91","30.18","66.81","38.60","53.26","2591"
"2026-02-03T12:47:56.550","Mkt condition","3rd Dec","33.80","-56.54","35.35","-26.23","45.01","-12.72","0.772","5.60","0.926","2.74","27.40","71.79","25.74","72.83","30.10","66.89","38.98","52.91","2591"
"2026-02-03T12:47:56.550","Mkt condition","2nd Dec","77.78","-51.72","47.91","-9.44","51.57","-6.29","1.58","4.44","1.62","2.08","34.90","64.29","31.93","66.64","33.01","64.02","40.27","51.66","2590"
"2026-02-03T12:47:56.550","Mkt condition","1st Dec","150.85","-27.30","53.07","-5.15","55.47","-0.808","3.49","3.41","3.41","2.26","41.64","57.44","34.16","64.38","34.62","62.42","40.91","51.07","2608"
"2026-02-03T12:47:56.550","Mkt condition","28th Nov","250","20.13","55.54","2.44","55.21","4.29","1.90","2.48","3.10","1.24","41.80","57.35","35.21","63.40","34.51","62.50","40.95","50.91","2579"
"2026-02-03T12:47:56.550","Mkt condition","27th Nov","211.11","-54.35","54.34","2.15","53.15","-4.12","2.87","1.71","2.95","1.40","39.42","59.61","34.73","63.91","33.64","63.29","41.63","50.19","2580"
"2026-02-03T12:47:56.550","Mkt condition","26th Nov","462.50","89.20","53.19","50.45","55.44","23.47","1.63","2.25","4.31","0.932","38.99","60.19","34.29","64.47","34.64","62.49","41.83","50.10","2575"
"2026-02-03T12:47:56.550","Mkt condition","25th Nov","240.54","729.62","35.27","8.57","44.79","3.33","1.01","5.71","3.46","1.44","20.59","78.55","25.76","73.04","30.07","67.13","39.32","52.64","2574"
"2026-02-03T12:47:56.550","Mkt condition","24th Nov","29.38","-64.41","32.97","-24.17","43.84","-14.69","1.20","7.29","2.01","6.83","18.90","80.25","24.54","74.42","29.63","67.59","38.85","53.20","2592"
"2026-02-03T12:47:56.550","Mkt condition","21st Nov","81.36","-43.79","42.87","-23.47","50.85","-19.36","0.896","4.67","1.87","2.30","25.39","73.87","29.71","69.31","32.79","64.49","41.36","50.74","2568"
"2026-02-03T12:47:56.550","Mkt condition","20th Nov","144.74","28.13","56.04","-2.52","63.19","-1.14","2.88","3.46","2.14","1.48","37.06","62.16","35.58","63.49","37.68","59.63","43.75","48.38","2569"
"2026-02-03T12:47:56.550","Mkt condition","19th Nov","112.96","17.23","57.43","1.89","63.85","-0.838","2.07","3.55","2.38","2.10","38.97","60.21","36.17","62.98","37.92","59.39","44.08","48.13","2566"
"2026-02-03T12:47:56.550","Mkt condition","18th Nov","96.36","-45.74","56.42","-25.58","64.45","-11.04","2.11","3.35","2.07","2.14","38.56","60.66","35.79","63.43","38.17","59.22","44.02","48.19","2565"
"2026-02-03T12:47:56.550","Mkt condition","17th Nov","170.83","0.792","76.24","11.53","72.89","6.90","3.63","3.05","4.76","2.78","46.52","52.75","42.92","56.30","41.07","56.34","46.33","45.98","2586"
"2026-02-03T12:47:56.550","Mkt condition","14th Nov","170.37","24.81","68.06","1.08","67.65","-2.92","1.33","2.62","3.59","2.11","41.96","57.34","40.16","59.02","39.27","58.04","45.63","46.64","2562"
"2026-02-03T12:47:56.550","Mkt condition","13th Nov","136.51","-58.17","67.22","-6.32","69.69","-4.52","2.07","2.27","3.36","2.46","40.97","58.48","39.84","59.27","39.99","57.39","45.78","46.60","2558"
"2026-02-03T12:47:56.550","Mkt condition","12th Nov","326.32","167.34","71.68","31.79","72.92","11.22","2.07","1.80","4.85","1.49","42.23","57.38","41.41","57.77","41.10","56.36","46.42","45.99","2555"
"2026-02-03T12:47:56.550","Mkt condition","11th Nov","123.53","32.44","54.63","12.16","65.82","-0.067","1.33","4.07","3.29","2.66","31.36","68.28","35.04","64.14","38.72","58.82","44.43","48.06","2557"
"2026-02-03T12:47:56.550","Mkt condition","10th Nov","94.55","-33.51","49.18","1.25","66.40","0.934","2.09","4.03","4.03","4.26","28.80","70.81","32.67","66.43","38.91","58.60","44.96","47.60","2580"
"2026-02-03T12:47:56.550","Mkt condition","7th Nov","154.55","397.36","48.13","7.84","65.30","-0.398","1.25","4.50","3.33","2.15","26.31","73.34","32.22","66.95","38.53","59.01","45.46","47.06","2554"
"2026-02-03T12:47:56.550","Mkt condition","6th Nov","31.64","-75.26","44.71","-43.92","65.67","-26.61","1.57","3.76","2.19","6.93","23.54","76.26","30.63","68.51","38.58","58.75","45.24","47.32","2553"
"2026-02-03T12:47:56.550","Mkt condition","4th Nov","125","-45.97","79.67","-32.01","89.41","-15.69","1.96","1.80","2.15","1.72","35.41","64.39","43.91","55.11","45.99","51.43","49.28","43.24","2553"
"2026-02-03T12:47:56.550","Mkt condition","3rd Nov","201.64","44.93","117.04","18.05","106.00","9.00","3.19","1.44","4.78","2.37","47.92","51.85","53.40","45.63","50.14","47.30","50.91","41.62","2573"
"2026-02-03T12:47:56.550","Mkt condition","31st Oct","163.89","-22.74","99.13","-17.86","97.37","-10.12","2.24","1.18","2.32","1.41","43.75","55.85","49.25","49.69","48.04","49.33","50.08","42.30","2546"
"2026-02-03T12:47:56.550","Mkt condition","30th Oct","215.15","-35.08","120.75","-9.60","108.41","-1.37","2.32","0.863","2.79","1.30","53.61","45.84","54.12","44.82","50.59","46.66","50.59","41.80","2548"
"2026-02-03T12:47:56.550","Mkt condition","29th Oct","334.29","107.34","133.58","25.14","109.92","15.56","2.87","1.02","4.59","1.37","60.27","39.07","56.54","42.32","50.92","46.33","50.88","41.50","2547"
"2026-02-03T12:47:56.550","Mkt condition","28th Oct","163.27","-3.45","106.99","-3.90","95.35","-2.07","2.54","1.02","3.13","1.92","52.00","47.30","50.94","47.61","47.42","49.73","49.18","43.15","2554"
"2026-02-03T12:47:56.550","Mkt condition","27th Oct","144.78","17.20","110.60","1.18","96.86","0.320","2.68","1.01","3.76","2.60","56.05","43.17","51.78","46.82","47.79","49.34","49.57","42.90","2578"
"2026-02-03T12:47:56.550","Mkt condition","24th Oct","143.90","-22.21","109.83","-9.81","96.75","-7.96","1.45","0.587","2.31","1.60","53.03","46.07","51.54","46.93","47.75","49.35","49.16","43.18","2557"
"2026-02-03T12:47:56.550","Mkt condition","23rd Oct","185","-88.72","121.78","0.717","105.12","1.30","3.88","0.470","4.35","2.35","59.55","39.78","54.07","44.40","49.80","47.38","49.14","43.27","2554"
"2026-02-03T12:47:56.550","Mkt condition","21st Oct","1640","614.87","120.79","42.68","103.71","15.22","2.95","0.903","3.22","0.196","64.53","34.76","53.85","44.58","49.45","47.68","48.74","43.72","2546"
"2026-02-03T12:47:56.550","Mkt condition","20th Oct","193.55","112.28","84.76","20.65","89.97","10.76","2.91","2.29","4.66","2.41","49.42","49.81","45.11","53.22","45.96","51.09","46.82","45.61","2576"
"2026-02-03T12:47:56.550","Mkt condition","17th Oct","96.67","-60.96","69.89","-9.03","81.07","-10.09","2.39","1.76","2.27","2.35","42.24","56.90","40.51","57.96","43.49","53.65","46.31","46.12","2550"
"2026-02-03T12:47:56.550","Mkt condition","16th Oct","247.62","-4.93","76.90","22.09","90.24","9.19","1.96","1.18","4.08","1.65","47.29","51.88","42.82","55.69","46.04","51.02","47.37","45.06","2550"
"2026-02-03T12:47:56.550","Mkt condition","15th Oct","260.47","367.87","63.01","42.49","82.66","15.96","1.81","2.24","4.40","1.69","41.54","57.75","38.12","60.50","43.97","53.20","45.82","46.68","2547"
"2026-02-03T12:47:56.550","Mkt condition","14th Oct","55.67","-54.67","44.22","-28.21","71.28","-21.26","2.28","2.79","2.12","3.81","33.42","65.71","30.20","68.30","40.46","56.76","44.70","47.60","2546"
"2026-02-03T12:47:56.550","Mkt condition","13th Oct","115.38","-54.67","61.97","-22.66","90.75","-10.19","2.14","1.75","2.92","2.53","46.88","52.14","37.72","60.87","46.26","50.97","46.30","46.14","2566"
"2026-02-03T12:47:56.550","Mkt condition","10th Oct","300","56.64","79.70","19.67","100.89","10.32","1.61","0.905","4.13","1.38","58.64","40.38","43.72","54.86","48.80","48.37","48.17","44.27","2541"
"2026-02-03T12:47:56.550","Mkt condition","9th Oct","198.31","-38.71","66.93","28.26","91.85","10.43","2.00","1.65","4.60","2.32","49.96","49.02","39.54","59.08","46.50","50.63","47.41","45.09","2544"
"2026-02-03T13:22:23.692","Mod 5_day_Check","Symbol","Cmp","%ch5","Lch5","Sl","Target","5d_high","R_vol","Forward pe","Pe","Rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Low","%ch sl","%ch sl atr","Atr%","%ch_3low","Column26"
"2026-02-03T13:22:23.692","Mod 5_day_Check","INFOBEAN","906.80","3.67","-12.67","823.61","951.29","920","3.81","28.48","27.33","50.69","i.t","computers - software - medium / small","36.09","-5.51","0.312","1.28","0.312","0.902","19.17","744.70","7.75","-22.22","10.07","21.74","20.95"
"2026-02-03T13:22:23.692","Mod 5_day_Check","MTARTECH","3173","20.26","-2.28","2527.38","2875.82","3249","1.32","70.32","146.96","42.55","aerospace & defence","engineering","21.27","-7.23","0.674","0.596","0.674","0.496","6.44","2538.10","6.89","-9.98","5.10","14.23","9.96"
"2026-02-03T13:22:23.692","Mod 5_day_Check","BHAGYANGR","167.86","9.88","-9.56","165.03","186.27","193","0.302","10.47","14.81","51.03","power & utilities","power generation and supply","18.98","-5.85","0.618","1.25","0.618","1.15","0","175.65","6.44","-8.85","5.69","11.86","21.91"
"2026-02-03T13:22:23.692","Mod 5_day_Check","GRAPHITE","623.05","2.44","-13.15","627.79","695.71","677.90","1.32","39.84","48.83","49.26","industrials","electrodes - graphites","20.82","-4.41","0.107","0.315","0.107","0.250","5.50","627.25","5.41","-9.40","4.75","9.91","15.17"
"2026-02-03T13:22:23.692","Mod 5_day_Check","CRAFTSMAN","7730","5.66","-9.00","7509.47","8050.53","8220","2.28","41.72","48.39","43.65","auto","auto ancillaries","19.08","-6.38","0.111","0.432","0.111","0.396","3.85","7491.50","3.60","-7.20","4.26","9.22","9.30"
"2026-02-03T13:22:23.692","Mod 5_day_Check","CUB","299","10.50","-7.43","269.21","317.39","324.10","0.553","16.69","16.86","47.92","bank","banks - private sector","20.39","1.41","0.322","0.464","0.322","0.421","3.73","282.75","8.95","-7.62","3.95","8.61","7.35"
"2026-02-03T13:22:23.692","Mod 5_day_Check","PFC","391.35","5.47","-3.41","365.61","400.49","404","2.10","5.62","5.14","46.68","financials","finance - term-lending institutions","21.27","-2.85","-0.141","-0.114","-0.141","-0.162","5.77","362.15","4.77","-7.00","2.99","7.43","7.74"
"2026-02-03T13:22:23.692","Mod 5_day_Check","COALINDIA","423.20","3.94","-6.99","426.97","461.13","461.55","2.50","14.96","8.36","54.14","metals & mining","mining / minerals / metals","39.25","-3.07","0.066","0.060","0.066","0.011","5.32","421.60","4.00","-6.24","2.75","6.90","9.59"
"2026-02-03T13:22:23.692","Mod 5_day_Check","PETRONET","293.75","2.44","-3.60","278.10","303.20","297.75","1.25","13.26","11.86","46.79","energy","miscellaneous","18.21","-1.56","-0.086","-0.124","-0.086","-0.162","5.27","276.10","4.51","-6.45","2.84","6.54","5.80"
"2026-02-03T13:22:23.692","Mod 5_day_Check","UNIONBANK","172.50","0.775","-9.25","175.38","188.48","183.34","1.54","6.49","6.90","62.48","bank","banks - public sector","35.87","-0.665","0.263","0.322","0.263","0.275","3.81","175.25","3.74","-6.52","3.30","5.93","12.94"
"2026-02-03T13:22:23.692","Mod 5_day_Check","TMB","598.55","8.81","-0.516","561.73","581.37","621.90","1.26","7.46","7.70","55.51","bank","banks - private sector","28.97","-2.83","0.174","0.233","0.174","0.203","1.89","560.95","1.75","-5.63","3.33","4.86","9.70"
"2026-02-03T13:22:23.692","Mod 5_day_Check","CANBK","148.39","1.93","-12.51","151.86","163.62","160.79","1.13","6.41","7.23","50.30","bank","banks - public sector","17.45","-0.660","0.320","0.415","0.320","0.390","3.57","152.31","3.87","-5.89","2.89","4.52","4.22"
"2026-02-03T13:22:23.692","Mod 5_day_Check","MUTHOOTFIN","3617.30","4.90","-13.78","3871.19","4039.81","4149.50","1.02","15.00","19.35","45.62","financials","finance & investments","18.36","-2.22","0.392","0.816","0.392","0.779","1.42","3900","2.18","-4.28","2.61","4.18","3.66"
"2026-02-03T13:22:23.692","Mod 5_day_Check","BANKBARODA","283.15","0.996","-11.66","302.17","310.23","309.25","1.18","6.72","7.37","47.37","bank","banks - public sector","19.08","-2.86","0.164","0.249","0.164","0.234","1.91","300.45","1.33","-4.75","2.54","3.94","5.48"
"2026-02-03T13:22:23.692","Mod 5_day_Check","SBIN","1059.20","2.47","-7.07","1039.23","1087.77","1089.80","1.40","11.61","11.47","60.05","bank","banks - public sector","44.44","-0.621","0.226","0.298","0.226","0.287","1.85","1044.15","2.34","-3.54","1.85","3.70","6.31"
"2026-02-03T13:22:23.692","Mod 5_day_Check","NTPC","356.90","5.14","-3.03","342.66","353.44","365.95","1.56","15.76","14.05","49.76","power & utilities","power generation and supply","26.39","-2.23","-0.042","-0.020","-0.042","-0.028","0.972","344.70","1.57","-3.08","2.27","3.56","6.73"
"2026-02-03T13:22:23.692","RS","Symbol","Cmp","%ch","Sl","Target","0d_high","R_vol","Forward pe","Pe","Rsi","W rsi","Sector","Industry","Adx","%ch y_low","Srs","Ars","Srs y","Ars y","Lc","Column20","Low6"
"2026-02-03T13:22:23.692","RS","RAMCOCEM","1137","2.21","1073.62","1293.55","1151.90","0.643","86.93","71.08","64.56","62.39","building materials","cement - south india","16.25","1.42","-0.098","0.092","-0.132","0.070","7.77","1.51","1055"
"2026-02-03T13:22:23.692","RS","VENTIVE","768.70","1.54","727.15","902.29","793.95","1.87","80.07","71.96","58.87","55.33","services","hotels","15.67","-2.23","-0.080","-0.027","-0.101","-0.040","7.87","2.36","712.65"
"2026-02-03T13:22:23.692","RS","BLISSGVS","180.57","4.51","162.24","222.10","183","0.164","17.50","16.61","58.23","57.63","healthcare","pharmaceuticals - indian - formulations","22.77","3.61","-0.071","0.380","-0.121","0.323","9.64","3.18","164.70"
"2026-02-03T13:22:23.692","RS","RAIN","160.44","2.82","144.46","197.33","162.90","1.11","12.73","-39.60","64.72","63.39","miscellaneous","miscellaneous","35.69","6.82","-0.048","0.070","-0.082","0.042","12.59","4.51","142.50"
"2026-02-03T13:22:23.692","RS","ASTRAL","1503","2.41","1413.11","1696.78","1510","0.516","74.85","77.41","59.89","54.90","plastic products","plastics products","14.50","1.48","-0.030","-0.003","-0.061","-0.025","7.59","1.29","1397"
"2026-02-03T13:22:23.692","RS","AUTOAXLES","1953.90","1.01","1874.62","2232.66","2014","0.602","20.53","18.60","56.05","59.81","auto","auto ancillaries","19.12","-2.46","-0.012","0.086","-0.060","0.076","6.48","1.01","1835"
"2026-02-03T13:22:23.692","RS","AJANTPHARM","2875","3.20","2673.13","3306.73","2889","0.604","32.80","34.32","65.77","60.97","healthcare","pharmaceuticals - indian - formulations","19.83","3.71","0.005","0.079","-0.034","0.047","7.48","3.23","2674.80"
"2026-02-03T13:22:23.692","RS","JBCHEPHARM","1890.10","1.37","1856.22","2041.06","1931.70","0.709","37.41","38.63","55.66","61.48","healthcare","pharmaceuticals - indian - bulk drugs & formln","20.34","-1.88","0.028","0.073","-0.004","0.060","6.44","0.537","1775.80"
"2026-02-03T13:22:23.692","RS","MAYURUNIQ","580.60","8.33","501.23","790.94","606.40","7.95","12.43","13.40","77.17","62.34","consumer discretionary","leather / leather products","21.83","6.37","0.028","-0.028","-0.065","-0.101","16.39","4.97","498.85"
