Timestamp,Date,4.5r,4.5chg,20r,20chg,50r,50chg,52wh,52wl,>4.5+,<4.5-,>10sma,<10sma,>20sma,<20sma,>50sma,<50sma,>200sma,<200sma,Total stocks
2026-03-09T15:36:46.129,19th Dec'25,454.17,238.7,52.56,63.48,39.78,30.66,1.19,2.84,4.19,0.92,53.42,45.73,33.97,64.64,27.67,69.56,36.32,55.23,2602
2026-03-09T15:36:46.129,18th Dec'25,134.09,127.37,32.06,-1.36,30.51,-8.18,1.35,5.73,2.27,1.69,29.59,69.6,23.97,74.76,22.74,74.53,34.28,57.33,2599
2026-03-09T15:36:46.129,17th Dec'25,58.23,-46.53,32.59,-19.42,33.25,-12.37,1.19,3.81,1.77,3.04,31.99,67.24,24.26,74.43,24.26,72.97,35.22,56.4,2601
2026-03-09T15:36:46.129,16th Dec'25,108.89,-66.67,40.45,-22.28,37.94,-10.89,0.65,2.23,1.88,1.73,39.88,59.23,28.42,70.27,26.73,70.46,36.12,55.5,2600
2026-03-09T15:36:46.129,15th Dec'25,297.14,-40.57,52.27,14.02,42.84,-0.56,2.02,2.02,3.97,1.34,52.02,47.17,33.84,64.74,29.14,68.03,37.17,54.51,2618
2026-03-09T15:36:46.129,12th Dec'25,576.19,56.05,45.6,54.44,42.74,18.04,1.65,1.27,4.66,0.81,45.98,53.37,30.9,67.76,29.13,68.14,36.86,54.87,2599
2026-03-09T15:36:46.129,11th Dec'25,369.23,115.38,29.44,40.08,36.12,20.06,0.73,2.43,3.7,1.0,27.58,71.76,22.46,76.27,25.81,71.46,35.44,56.39,2596
2026-03-09T15:36:46.129,10th Dec'25,171.43,-68.94,21.08,-10.59,30.15,-9.98,0.69,1.58,2.77,1.62,20.46,78.96,17.19,81.54,22.5,74.64,34.95,56.88,2595
2026-03-09T15:36:46.129,9th Dec'25,555.56,4638.56,23.62,20.94,33.47,6.95,0.5,11.57,5.79,1.04,19.91,79.48,18.87,79.86,24.38,72.84,35.8,56.17,2592
2026-03-09T15:36:46.129,8th Dec'25,12.93,-88.58,19.83,-48.93,31.72,-30.44,1.53,11.24,1.46,11.28,14.43,84.92,16.35,82.43,23.41,73.79,33.96,58.1,2606
2026-03-09T15:36:46.129,5th Dec'25,120.41,10.16,38.59,9.46,45.21,0.07,1.27,6.41,2.28,1.89,30.99,68.35,27.48,71.21,30.22,66.85,37.94,53.92,2591
2026-03-09T15:36:46.129,4th Dec'25,106.82,216.0,35.26,-0.11,45.18,0.5,0.66,5.09,1.81,1.7,28.71,70.51,25.7,72.91,30.18,66.81,38.6,53.26,2591
2026-03-09T15:36:46.129,3rd Dec'25,33.8,-56.54,35.35,-26.23,45.01,-12.72,0.77,5.6,0.93,2.74,27.4,71.79,25.74,72.83,30.1,66.89,38.98,52.91,2591
2026-03-09T15:36:46.129,2nd Dec'25,77.78,-51.72,47.91,-9.44,51.57,-6.29,1.58,4.44,1.62,2.08,34.86,64.32,31.93,66.64,33.01,64.02,40.27,51.66,2590
2026-03-09T15:36:46.129,1st Dec'25,150.85,-27.3,53.07,-5.15,55.47,-0.81,3.49,3.41,3.41,2.26,41.64,57.44,34.16,64.38,34.62,62.42,40.91,51.07,2608
2026-03-09T15:36:46.129,28th Nov'25,250.0,20.13,55.54,2.44,55.21,4.29,1.9,2.48,3.1,1.24,41.8,57.35,35.21,63.4,34.51,62.5,40.95,50.91,2579
2026-03-09T15:36:46.129,27th Nov'25,211.11,-54.35,54.34,2.15,53.15,-4.12,2.87,1.71,2.95,1.4,39.42,59.61,34.73,63.91,33.64,63.29,41.63,50.19,2580
2026-03-09T15:36:46.129,26th Nov'25,462.5,89.2,53.19,50.45,55.44,23.47,1.63,2.25,4.31,0.93,38.99,60.19,34.29,64.47,34.64,62.49,41.83,50.1,2575
2026-03-09T15:36:46.129,25th Nov'25,240.54,729.62,35.27,8.57,44.79,3.33,1.01,5.71,3.46,1.44,20.55,78.59,25.76,73.04,30.07,67.13,39.32,52.64,2574
2026-03-09T15:36:46.129,24th Nov'25,29.38,-64.41,32.97,-24.17,43.84,-14.69,1.2,7.29,2.01,6.83,18.9,80.25,24.54,74.42,29.63,67.59,38.85,53.2,2592
2026-03-09T15:36:46.129,21st Nov'25,81.36,-43.79,42.87,-23.47,50.85,-19.36,0.9,4.67,1.87,2.3,25.39,73.87,29.71,69.31,32.79,64.49,41.36,50.74,2568
2026-03-09T15:36:46.129,20th Nov'25,144.74,28.13,56.04,-2.52,63.19,-1.14,2.88,3.46,2.14,1.48,37.06,62.16,35.58,63.49,37.68,59.63,43.75,48.38,2569
2026-03-09T15:36:46.129,19th Nov'25,112.96,17.23,57.43,1.89,63.85,-0.84,2.07,3.55,2.38,2.1,38.97,60.21,36.17,62.98,37.92,59.39,44.08,48.13,2566
2026-03-09T15:36:46.129,18th Nov'25,96.36,-45.74,56.42,-25.58,64.45,-11.04,2.11,3.35,2.07,2.14,38.56,60.66,35.79,63.43,38.17,59.22,44.02,48.19,2565
2026-03-09T15:36:46.129,17th Nov'25,170.83,0.79,76.24,11.53,72.89,6.73,3.63,3.05,4.76,2.78,46.52,52.75,42.92,56.3,41.07,56.34,46.33,45.98,2586
2026-03-09T15:36:46.129,14th Nov'25,170.37,24.81,68.06,1.08,67.77,-2.76,1.33,2.62,3.59,2.11,41.96,57.34,40.16,59.02,39.31,58.0,45.63,46.64,2562
2026-03-09T15:36:46.129,13th Nov'25,136.51,-58.17,67.22,-6.32,69.69,-4.52,2.07,2.27,3.36,2.46,40.97,58.48,39.84,59.27,39.99,57.39,45.78,46.6,2558
