Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score,Low,Max2,W rsi,Adr p - adr%
2026-04-01T12:27:51.008,MAHSEAMLES,,,577.8,3.15,,551.65,617.02,7.97,8.93,industrials,steel - large,,-0.11,-0.24,,,,,4.74,,,,,,,,,,,,,,,2026-04-01,556.15,538.1,0.46,58.38,15.64,-10.79,533.94,502.4,-4.77,,,,
2026-04-01T12:27:51.008,PAGEIND,,,32685.0,2.86,,30792.88,35523.17,48.09,47.31,consumer discretionary,textiles - products,,-0.26,-0.33,,,,,6.14,,,,,,,,,,,,,,,2026-04-01,31360.0,31260.0,0.49,54.81,20.84,-27.07,30696.9,29285.82,-6.38,,,,
2026-04-01T12:27:51.008,PRAJIND,,,327.15,2.86,,304.01,361.87,-122.07,111.99,industrials,engineering,,-0.09,-0.36,,,,,7.61,,,,,,,,,,,,,,,2026-04-01,316.49,309.8,0.25,58.57,23.45,-18.65,297.28,278.62,-10.23,,,,
2026-03-20T11:07:54.734,POWERINDIA,,,25520.0,3.53,,24915.42,26426.87,108.78,129.3,industrials,electric equipment,,0.23,0.29,,,,,2.43,,,,,,,,,,,,,,,2026-03-20,24372.6,23400.0,0.41,63.28,31.54,27.03,23734.94,22556.14,24.29,,,,
2026-03-20T11:07:54.734,CHENNPETRO,,,1073.5,5.21,,966.77,1233.6,3.99,7.06,energy,refineries,,0.31,0.41,,,,,11.04,,,,,,,,,,,,,,,2026-03-20,988.77,870.8,1.33,64.53,24.3,61.78,922.94,827.52,20.91,,,,
2026-03-20T11:07:54.734,DATAPATTNS,,,3271.4,0.46,,3319.9,3198.65,78.49,73.77,aerospace & defence,electronics - components,,0.07,0.06,,,,,-1.46,,,,,,,,,,,,,,,2026-03-20,3200.48,3055.1,0.27,57.02,33.59,25.85,2944.93,2805.08,19.91,,,,
2026-03-20T11:07:54.734,CCL,,,1081.4,4.55,,1023.63,1168.05,35.9,36.68,fmcg,tea,,0.11,0.17,,,,,5.64,,,,,,,,,,,,,,,2026-03-20,1024.0,1024.4,1.65,62.39,15.15,19.82,1003.5,968.67,19.52,,,,
2026-03-20T11:07:54.734,ADANIPOWER,,,156.5,3.64,,144.24,174.89,30.33,8.36,power & utilities,power generation and supply,,-0.15,0.26,,,,,8.5,,,,,,,,,,,,,,,2026-03-20,148.72,146.4,1.12,64.38,20.12,31.87,144.68,136.12,12.48,,,,
2026-03-20T11:07:54.734,JBCHEPHARM,,,2107.4,1.08,,2108.58,2105.62,41.71,43.19,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.13,0.25,,,,,-0.06,,,,,,,,,,,,,,,2026-03-20,2038.4,2065.0,0.26,60.69,26.24,21.99,2005.61,1942.96,8.92,,,,
2026-03-20T11:07:54.734,J&KBANK,,,121.62,2.56,,122.77,119.9,5.76,6.1,bank,banks - private sector,,0.07,0.05,,,,,-0.94,,,,,,,,,,,,,,,2026-03-20,117.6,116.49,0.34,56.42,19.53,17.28,109.47,102.44,7.65,,,,
2026-03-20T11:07:54.734,COALINDIA,,,469.3,3.32,,454.46,491.57,10.11,9.37,metals & mining,mining / minerals / metals,,0.1,0.19,,,,,3.27,,,,,,,,,,,,,,,2026-03-20,447.08,449.2,0.63,64.26,25.27,24.33,442.22,423.55,5.83,,,,
2026-03-20T11:07:54.734,FACT,,,803.8,2.01,,761.69,866.97,-191.38,1832.44,chemicals,fertilizers,,-0.25,-0.16,,,,,5.53,,,,,,,,,,,,,,,2026-03-20,779.35,784.3,0.15,52.66,32.53,-20.47,702.43,640.55,5.82,,,,
2026-03-20T11:07:54.734,GRANULES,,,587.5,0.86,,563.63,623.31,23.73,25.91,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.03,0.18,,,,,4.24,,,,,,,,,,,,,,,2026-03-20,570.36,555.75,0.71,53.75,10.57,27.27,550.56,528.21,5.78,,,,
2026-03-20T11:07:54.734,ABB,,,6325.0,1.79,,6213.27,6492.6,77.4,78.92,industrials,electric equipment,,0.09,0.05,,,,,1.8,,,,,,,,,,,,,,,2026-03-20,6125.0,6162.5,0.19,60.81,34.35,23.03,5953.91,5730.6,5.12,,,,
2026-03-20T11:07:54.734,NLCINDIA,,,270.65,4.64,,248.78,303.46,12.96,13.01,power & utilities,power generation and supply,,-0.06,0.16,,,,,8.79,,,,,,,,,,,,,,,2026-03-20,255.83,255.0,0.7,59.37,15.31,14.35,246.79,230.15,4.8,,,,
2026-03-20T11:07:54.734,INOXINDIA,,,1203.1,1.73,,1149.67,1283.25,44.96,43.26,industrials,packaging,,-0.09,-0.05,,,,,4.65,,,,,,,,,,,,,,,2026-03-20,1158.95,1117.0,2.1,59.49,17.09,4.97,1111.73,1070.1,4.65,,,,
2026-03-20T11:07:54.734,AUROPHARMA,,,1278.3,2.47,,1276.03,1281.7,20.39,20.78,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.05,0.08,,,,,0.18,,,,,,,,,,,,,,,2026-03-20,1233.13,1240.0,0.2,58.75,13.76,22.86,1211.58,1166.63,4.13,,,,
2026-03-20T11:07:54.734,TATAPOWER,,,408.85,2.6,,387.51,440.86,42.41,33.6,power & utilities,power generation and supply,,-0.05,-0.01,,,,,5.51,,,,,,,,,,,,,,,2026-03-20,393.96,385.0,2.74,66.36,17.15,5.41,382.29,371.97,3.53,,,,
2026-03-20T11:07:54.734,POWERGRID,,,303.2,2.19,,295.2,315.2,16.84,17.77,power & utilities,power generation and supply,,-0.03,-0.02,,,,,2.71,,,,,,,,,,,,,,,2026-03-20,293.71,291.4,0.19,58.87,13.9,7.04,287.36,276.84,2.98,,,,
2026-03-20T11:07:54.734,PFC,,,415.95,1.0,,402.06,436.78,5.45,5.39,financials,finance - term-lending institutions,,-0.06,-0.04,,,,,3.45,,,,,,,,,,,,,,,2026-03-20,406.21,396.55,0.53,53.11,19.18,4.0,381.02,367.37,1.71,,,,
2026-03-20T11:07:54.734,SUNTV,,,599.5,0.03,,569.78,644.08,18.21,14.95,media,entertainment / electronic media software,,-0.0,0.01,,,,,5.22,,,,,,,,,,,,,,,2026-03-20,580.6,542.8,0.59,54.66,14.96,4.16,547.28,514.52,0.98,,,,
2026-03-20T11:07:54.734,NTPCGREEN,,,101.27,2.42,,92.72,114.1,1265.88,149.82,power & utilities,power generation and supply,,-0.1,-0.09,,,,,9.22,,,,,,,,,,,,,,,2026-03-20,97.12,94.21,0.83,71.82,30.93,-1.93,91.46,84.79,0.86,,,,
2026-03-20T11:07:54.734,JSWENERGY,,,513.25,1.45,,494.23,541.78,53.24,38.77,power & utilities,power generation and supply,,-0.13,-0.03,,,,,3.85,,,,,,,,,,,,,,,2026-03-20,499.85,496.05,0.52,60.02,15.86,-1.53,479.17,463.61,0.04,,,,
2026-03-20T11:07:54.734,OLECTRA,,,1072.15,7.13,,879.56,1361.03,47.44,57.45,auto,automobiles - lcvs / hcvs,,-0.41,-0.15,,,,,21.9,,,,,,,,,,,,,,,2026-03-20,985.93,866.6,2.07,60.13,20.53,-29.93,941.0,867.18,0.02,,,,
2026-03-20T11:07:54.734,NHPC,,,78.05,2.37,,73.48,84.9,88.69,24.2,power & utilities,power generation and supply,,-0.18,-0.14,,,,,6.21,,,,,,,,,,,,,,,2026-03-20,75.07,74.27,0.37,59.56,18.51,-3.67,74.12,71.56,-0.17,,,,
2026-03-20T11:07:54.734,VGUARD,,,325.05,0.31,,309.06,349.03,62.51,49.4,industrials,electric equipment,,-0.19,-0.2,,,,,5.17,,,,,,,,,,,,,,,2026-03-20,317.37,312.15,0.13,53.35,16.88,-12.63,305.1,292.89,-1.25,,,,
2026-03-20T11:07:54.734,ONESOURCE,,,1487.4,1.49,,1479.14,1499.79,-48.04,827.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.24,-0.28,,,,,0.56,,,,,,,,,,,,,,,2026-03-20,1424.72,1421.5,0.37,60.27,19.03,-19.17,1348.08,1268.18,-1.73,,,,
2026-03-20T11:07:54.734,HFCL,,,72.16,2.09,,69.24,76.54,26.93,196.33,telecom,cables - telephone,,-0.11,-0.16,,,,,4.22,,,,,,,,,,,,,,,2026-03-20,69.87,69.3,0.23,54.77,16.51,0.0,65.92,61.56,-1.88,,,,
2026-03-20T11:07:54.734,MAHSEAMLES,,,566.65,2.25,,551.7,589.08,7.82,8.84,industrials,steel - large,,-0.15,-0.24,,,,,2.71,,,,,,,,,,,,,,,2026-03-20,545.03,539.3,0.26,58.91,17.35,-16.0,532.65,508.95,-3.62,,,,
2026-03-20T11:07:54.734,JINDALSAW,,,193.85,2.38,,182.32,211.14,11.97,10.72,industrials,steel - large,,-0.15,-0.18,,,,,6.32,,,,,,,,,,,,,,,2026-03-20,186.69,187.0,0.09,55.77,24.01,-5.36,173.29,161.89,-5.84,,,,
2026-03-18T11:43:42.296,CALSOFT,15.0,,13.26,5.74,11.75,11.64,16.49,20.72,44.79,i.t,computers - software - medium / small,5.04,-0.19,-0.34,-0.24,-0.38,32.04,32.04,32.04,8.84,16.73,-0.64,1.17,,,,,,,,162.16,,,2026-03-18,,,4.31,50.39,14.08,,,,,11.36,15.0,42.27,8.41
2026-03-18T11:43:42.296,SIGMA,41.98,,40.81,2.62,35.83,36.53,49.37,1.57,1.61,i.t,computers - software - medium / small,9.53,-0.2,0.05,-0.22,0.02,7.2,7.2,3.63,7.94,6.25,-6.73,3.24,,,,,,,,9.26,,,2026-03-18,,,0.21,45.46,23.99,,,,,40.51,41.98,40.44,7.8
2026-03-18T11:43:42.296,COASTCORP,47.02,,45.69,-1.15,40.81,40.35,56.36,10.78,19.92,fmcg,aquaculture,12.44,0.1,0.15,0.14,0.16,4.21,4.21,4.03,8.29,19.23,-0.53,3.79,,,,,,,,12.93,,,2026-03-18,,,0.25,49.89,23.99,,,,,45.2,47.02,52.88,7.36
2026-03-18T11:43:42.296,UNITEDPOLY,27.53,,26.5,0.99,24.13,24.19,31.13,31.55,10.5,textiles,textiles - products,8.72,-0.38,0.19,-0.38,0.18,8.34,8.34,4.48,5.8,6.43,-0.24,1.54,,,,,,,,9.76,,,2026-03-18,,,0.29,52.82,18.5,,,,,26.35,27.53,44.81,5.87
2026-03-18T11:43:42.296,BAFNAPH,114.77,,114.77,5.0,105.63,99.29,145.72,36.79,26.79,healthcare,pharmaceuticals - indian - formulations,9.96,-0.2,0.24,-0.2,0.19,5.3,5.3,5.3,5.46,21.1,-2.85,6.27,,,,,,,,92.2,,,2026-03-18,,,0.89,53.37,24.59,,,,,108.99,114.77,46.54,5.43
2026-03-18T11:43:42.296,AIIL,494.8,,491.0,2.73,451.78,430.23,612.54,12.91,2.23,financials,finance & investments,8.12,-0.29,-0.08,-0.33,-0.1,7.1,7.1,4.42,5.97,12.32,-27.86,29.33,,,,,,,,58.47,,,2026-03-18,,,0.27,52.3,27.18,,,,,473.85,494.8,44.82,5.38
2026-03-18T11:43:42.296,WAAREEINDO,349.4,,349.4,4.99,320.23,290.42,467.36,8.76,5.66,industrials,electric equipment,12.22,90.96,121.8,82.37,116.14,6.69,6.69,4.45,4.92,12.69,-54.38,17.18,,,,,,,,86.71,,,2026-03-18,,,1.04,45.27,34.81,,,,,334.5,349.4,42.42,5.0
2026-03-18T11:43:42.296,BBOX,528.2,,520.2,1.31,483.42,487.92,584.76,44.54,40.85,i.t,computers - software - medium / small,0.52,0.03,-0.07,-0.04,-0.09,7.31,7.31,2.67,4.64,8.83,-0.33,24.16,,,,,,,,23.8,,,2026-03-18,,,0.42,50.72,7.9,,,,,514.45,528.2,50.66,4.57
2026-03-18T11:43:42.296,KIOCL,328.0,,326.0,3.54,301.22,292.44,393.12,271.67,-260.21,metals & mining,mining / minerals / metals,0.43,-0.31,0.08,-0.34,0.05,10.53,10.53,4.59,4.97,12.16,-21.13,16.22,,,,,,,,76.46,,,2026-03-18,,,0.63,48.58,13.12,,,,,313.6,328.0,44.1,4.5
2026-03-18T11:43:42.296,FEDFINA,138.82,,137.27,5.23,127.99,120.34,171.13,14.6,15.47,financials,finance & investments,6.04,-0.15,0.13,-0.19,0.08,9.31,9.31,6.03,4.57,10.83,-5.29,6.27,,,,,,,,101.06,,,2026-03-18,,,0.59,54.63,19.5,,,,,130.93,138.82,49.01,4.36
2026-03-18T11:43:42.296,CSBBANK,384.0,,380.7,7.65,351.84,338.52,465.06,10.82,9.86,bank,banks - private sector,1.3,-0.01,-0.11,-0.09,-0.17,10.3,10.3,9.26,5.1,17.21,-41.81,19.43,,,,,,,,150.57,,,2026-03-18,,,0.53,49.56,33.48,,,,,351.45,384.0,45.96,4.33
2026-03-18T11:43:42.296,GMDCLTD,566.5,,563.8,1.93,526.17,519.56,652.28,33.72,17.78,metals & mining,mining / minerals / metals,2.92,-0.06,0.34,-0.08,0.32,5.87,5.87,3.68,4.18,7.77,-2.02,23.59,,,,,,,,73.76,,,2026-03-18,,,0.51,52.2,11.7,,,,,546.4,566.5,53.59,4.01
2026-03-18T11:43:42.296,HBLENGINE,693.9,,686.55,3.23,640.62,627.58,804.5,21.59,23.15,auto,auto ancillaries,4.35,-0.26,0.05,-0.31,0.02,5.7,5.7,3.88,4.18,7.07,-61.4,28.71,,,,,,,,64.62,,,2026-03-18,,,0.38,46.3,19.79,,,,,668.0,693.9,41.79,3.96
2026-03-18T11:43:42.296,CANFINHOME,879.95,,872.4,5.36,819.83,802.7,1011.79,10.97,11.32,financials,finance - housing,2.31,0.04,0.03,-0.03,-0.02,6.79,6.79,6.14,4.59,10.21,-17.61,40.08,,,,,,,,108.15,,,2026-03-18,,,0.91,51.54,33.77,,,,,829.05,879.95,52.07,3.93
2026-03-18T11:43:42.296,SASTASUNDR,296.8,,283.9,-1.34,266.95,269.12,313.46,202.79,35.18,financials,finance & investments,2.57,-0.17,-0.05,-0.14,-0.03,8.01,8.01,5.12,4.21,4.41,-10.73,11.94,,,,,,,,12.98,,,2026-03-18,,,0.28,49.01,16.17,,,,,282.35,296.8,43.35,3.87
2026-03-18T11:43:42.296,DCMSHRIRAM,1096.0,,1093.7,3.0,1034.45,962.89,1355.31,17.2,23.71,miscellaneous,diversified - mega,8.42,-0.23,-0.22,-0.3,-0.24,6.17,6.17,3.46,3.78,9.61,-15.11,41.39,,,,,,,,83.11,,,2026-03-18,,,0.4,57.19,32.53,,,,,1059.3,1096.0,44.6,3.75
2026-03-18T11:43:42.296,BLACKBUCK,594.0,,585.55,1.97,548.23,546.49,663.66,84.13,18.29,transportation,miscellaneous,0.86,-0.09,0.3,-0.13,0.28,6.83,6.83,4.82,4.07,6.99,-13.99,23.84,,,,,,,,79.06,,,2026-03-18,,,0.55,49.34,20.68,,,,,566.7,594.0,48.55,3.75
2026-03-18T11:43:42.296,CGCL,173.16,,170.32,0.36,161.05,158.76,193.45,16.01,18.23,financials,finance & investments,7.49,-0.15,-0.01,-0.18,-0.01,2.79,2.79,1.98,3.56,1.38,-1.81,6.07,,,,,,,,8.73,,,2026-03-18,,,0.09,52.14,18.42,,,,,169.79,173.16,44.59,3.65
2026-03-18T11:43:42.296,ANURAS,1276.6,,1269.7,2.72,1202.97,1216.77,1375.57,73.65,80.27,chemicals,chemicals,0.42,0.08,0.08,0.02,0.05,4.05,4.05,3.39,3.45,4.93,-7.47,43.82,,,,,,,,79.64,,,2026-03-18,,,0.24,50.74,16.79,,,,,1234.8,1276.6,56.18,3.48
2026-03-18T11:43:42.296,RADICO,2788.6,,2769.7,1.12,2615.23,2686.88,2935.33,59.85,70.91,fmcg,breweries & distilleries,1.94,-0.15,0.02,-0.17,0.01,2.9,2.9,1.88,3.75,2.2,-35.52,103.76,,,,,,,,31.42,,,2026-03-18,,,0.14,49.84,17.42,,,,,2737.1,2788.6,44.24,3.45
2026-03-18T11:43:42.296,PNGJL,564.7,,562.95,2.25,530.71,530.04,628.76,11.18,19.59,consumer discretionary,diamond cutting / jewellery,1.33,-0.17,-0.09,-0.21,-0.1,5.55,5.55,2.12,3.9,6.82,-0.82,21.96,,,,,,,,45.31,,,2026-03-18,,,0.24,52.84,10.73,,,,,553.0,564.7,43.6,3.41
2026-03-18T11:43:42.296,MUTHOOTFIN,3492.9,,3424.2,0.15,3236.01,3146.06,3980.49,12.26,15.75,financials,finance & investments,6.78,0.07,0.24,0.06,0.24,4.69,4.69,2.73,3.38,4.3,-211.68,115.84,,,,,,,,20.89,,,2026-03-18,,,0.6,48.83,22.41,,,,,3400.0,3492.9,50.75,3.25
2026-03-18T11:43:42.296,METROPOLIS,1894.0,,1875.0,0.92,1792.01,1765.89,2093.22,58.67,57.08,healthcare,healthcare,2.74,-0.16,0.02,-0.17,0.01,4.42,4.42,1.66,2.84,3.81,-19.23,53.27,,,,,,,,22.53,,,2026-03-18,,,0.69,51.47,13.32,,,,,1863.0,1894.0,47.9,2.84
2026-03-18T11:43:42.296,MOCAPITAL,46.65,,46.59,1.3,44.44,44.14,51.48,NaN,0.0,indices,indices,2.09,-0.03,-0.03,-0.04,-0.05,3.3,3.3,1.44,2.84,5.86,-0.13,1.33,,,,,,,,45.27,,,2026-03-18,,,0.25,51.89,19.83,,,,,45.99,46.65,54.54,2.83
2026-03-18T11:43:42.296,NIFTYCAPITALMKT,4654.5,,4649.6,1.57,4481.32,4412.21,5124.38,NaN,0.0,indices,indices,1.46,-0.02,-0.03,-0.04,-0.04,3.71,3.71,1.51,2.35,6.26,-4.73,109.25,,,,,,,,58.76,,,2026-03-18,,,NaN,52.41,19.08,,,,,4585.4,4654.5,53.06,2.03
2026-03-18T11:43:42.296,INDOBORAX,247.41,,246.5,1.02,238.2,241.25,256.99,21.32,17.03,chemicals,chemicals,1.1,-0.04,0.08,-0.07,0.07,1.4,1.4,1.28,1.71,1.94,-0.41,4.2,,,,,,,,52.81,,,2026-03-18,,,0.08,52.53,16.37,,,,,244.28,247.41,50.49,1.98
2026-03-18T11:43:42.296,MAFANG,160.21,,160.21,0.65,156.84,159.61,161.41,NaN,0.0,indices,indices,0.65,-0.12,0.03,-0.14,0.03,3.23,3.23,3.23,1.61,3.23,-0.71,2.58,,,,,,,,194.31,,,2026-03-18,,,0.08,52.14,16.03,,,,,155.2,160.21,48.5,0.66
2026-03-12T11:07:28.894,POWERINDIA,,,25115.0,0.64,,25732.94,24188.08,107.05,130.9,industrials,electric equipment,,0.16,0.21,,,,,-2.4,,,,,,,,,,,,,,,2026-03-12,23897.3,24385.0,0.35,63.48,40.5,21.36,23174.63,21724.35,20.07,,,,
2026-03-12T11:07:28.894,GESHIP,,,1465.2,2.68,,1361.35,1620.97,6.44,9.01,transportation,shipping,,0.36,0.45,,,,,7.63,,,,,,,,,,,,,,,2026-03-12,1367.39,1332.5,0.78,70.79,30.89,50.52,1348.22,1261.28,17.07,,,,
2026-03-12T11:07:28.894,CCL,,,1047.8,0.5,,1015.21,1096.69,34.79,36.97,fmcg,tea,,0.09,0.19,,,,,3.21,,,,,,,,,,,,,,,2026-03-12,1006.66,985.0,0.18,59.47,18.92,21.43,980.64,930.97,17.0,,,,
2026-03-12T11:07:28.894,ASTERDM,,,687.2,0.19,,665.45,719.83,168.43,107.0,healthcare,healthcare,,0.0,0.11,,,,,3.27,,,,,,,,,,,,,,,2026-03-12,660.08,629.25,0.58,70.72,30.22,13.91,629.48,601.14,14.09,,,,
2026-03-12T11:07:28.894,TORNTPHARM,,,4424.3,-0.16,,4400.54,4459.94,58.93,65.93,healthcare,pharmaceuticals - indian - formulations,,0.14,0.26,,,,,0.54,,,,,,,,,,,,,,,2026-03-12,4303.18,4259.2,0.17,66.99,16.36,22.03,4256.33,4134.46,11.42,,,,
2026-03-12T11:07:28.894,SOLARINDS,,,14599.0,0.58,,14264.82,15100.28,74.02,90.45,aerospace & defence,chemicals,,-0.07,-0.2,,,,,2.34,,,,,,,,,,,,,,,2026-03-12,14028.7,14314.0,0.36,61.72,19.09,0.05,13535.86,12744.51,11.16,,,,
2026-03-12T11:07:28.894,SCHNEIDER,,,898.0,-1.16,,905.27,887.1,55.3,88.63,industrials,electric equipment,,-0.05,0.04,,,,,-0.8,,,,,,,,,,,,,,,2026-03-12,859.46,860.6,0.04,59.03,38.2,6.4,813.83,762.6,8.98,,,,
2026-03-12T11:07:28.894,JBCHEPHARM,,,2130.9,0.23,,2096.12,2183.07,42.18,44.05,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.16,0.23,,,,,1.66,,,,,,,,,,,,,,,2026-03-12,2065.55,2010.0,0.54,70.77,25.41,25.12,2041.45,1976.36,7.28,,,,
2026-03-12T11:07:28.894,J&KBANK,,,127.43,1.61,,118.36,141.03,6.03,6.45,bank,banks - private sector,,0.16,0.06,,,,,7.66,,,,,,,,,,,,,,,2026-03-12,118.31,108.7,1.21,67.97,21.71,21.95,114.12,104.9,7.19,,,,
2026-03-12T11:07:28.894,TIMKEN,,,3425.6,0.45,,3316.49,3589.27,118.12,57.41,industrials,bearings,,0.04,-0.05,,,,,3.29,,,,,,,,,,,,,,,2026-03-12,3304.66,3234.0,0.37,60.68,16.82,18.5,3193.57,3036.94,6.52,,,,
2026-03-12T11:07:28.894,COALINDIA,,,463.05,3.65,,433.58,507.25,9.97,9.22,metals & mining,mining / minerals / metals,,0.08,0.14,,,,,6.8,,,,,,,,,,,,,,,2026-03-12,436.1,433.75,0.6,66.76,21.15,20.24,436.27,416.83,6.01,,,,
2026-03-12T11:07:28.894,NATCOPHARM,,,1011.6,-0.45,,1003.12,1024.33,29.89,11.69,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.08,0.06,,,,,0.85,,,,,,,,,,,,,,,2026-03-12,976.13,993.85,0.16,64.54,36.85,13.96,937.19,887.04,5.48,,,,
2026-03-12T11:07:28.894,FACT,,,861.4,-2.66,,694.99,1111.02,-205.1,2057.91,chemicals,fertilizers,,-0.19,-0.15,,,,,23.94,,,,,,,,,,,,,,,2026-03-12,820.6,652.1,2.66,62.22,34.63,-9.08,736.49,658.4,5.37,,,,
2026-03-12T11:07:28.894,AJANTPHARM,,,3095.0,1.54,,2969.1,3283.85,35.31,37.55,healthcare,pharmaceuticals - indian - formulations,,0.11,0.16,,,,,4.24,,,,,,,,,,,,,,,2026-03-12,2959.6,2852.4,0.39,66.31,20.16,14.76,2917.86,2790.0,5.19,,,,
2026-03-12T11:07:28.894,BIOCON,,,393.3,-0.52,,388.99,399.77,91.04,81.01,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.01,0.07,,,,,1.11,,,,,,,,,,,,,,,2026-03-12,381.22,379.4,0.24,58.74,25.03,10.99,375.61,362.7,4.9,,,,
2026-03-12T11:07:28.894,AUROPHARMA,,,1312.6,0.6,,1222.68,1447.48,20.94,21.73,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.11,0.12,,,,,7.35,,,,,,,,,,,,,,,2026-03-12,1263.61,1182.1,0.59,70.51,15.13,24.1,1237.52,1182.91,4.75,,,,
2026-03-12T11:07:28.894,AADHARHFC,,,476.5,-1.21,,453.23,511.4,18.36,20.24,financials,finance - housing,,-0.13,0.01,,,,,5.13,,,,,,,,,,,,,,,2026-03-12,460.7,441.6,0.22,53.85,20.05,-5.73,435.59,405.4,4.68,,,,
2026-03-12T11:07:28.894,NTPC,,,387.6,2.03,,376.91,403.64,17.12,15.23,power & utilities,power generation and supply,,0.08,0.12,,,,,2.84,,,,,,,,,,,,,,,2026-03-12,368.14,371.4,0.42,63.69,20.98,14.11,367.11,352.05,4.56,,,,
2026-03-12T11:07:28.894,SARDAEN,,,544.6,0.05,,533.89,560.66,25.21,18.16,metals & mining,steel - medium / small,,-0.15,0.19,,,,,2.01,,,,,,,,,,,,,,,2026-03-12,519.4,522.35,0.19,58.29,16.14,-1.27,503.47,472.63,4.17,,,,
2026-03-12T11:07:28.894,ABB,,,6281.5,0.02,,6040.74,6642.64,76.87,79.76,industrials,electric equipment,,0.1,-0.0,,,,,3.99,,,,,,,,,,,,,,,2026-03-12,6023.08,5853.0,0.27,65.72,33.52,23.86,5904.12,5629.59,3.97,,,,
2026-03-12T11:07:28.894,TATAPOWER,,,397.6,3.07,,373.53,433.71,41.24,32.53,power & utilities,power generation and supply,,-0.05,-0.05,,,,,6.44,,,,,,,,,,,,,,,2026-03-12,375.78,365.15,2.27,65.64,14.28,3.64,373.89,358.8,2.52,,,,
2026-03-12T11:07:28.894,WELCORP,,,846.1,1.63,,790.96,928.8,12.32,11.28,industrials,steel - large,,-0.11,-0.12,,,,,6.97,,,,,,,,,,,,,,,2026-03-12,803.6,767.05,1.15,59.66,14.96,-3.42,773.04,741.94,1.82,,,,
2026-03-12T11:07:28.894,ATGL,,,627.05,10.61,,481.8,844.92,108.86,97.07,energy,miscellaneous,,-0.05,-0.1,,,,,30.15,,,,,,,,,,,,,,,2026-03-12,578.1,462.8,18.27,74.04,31.65,2.62,549.71,515.65,0.84,,,,
2026-03-12T11:07:28.894,MAZDOCK,,,2415.6,-0.84,,2251.41,2661.89,27.69,40.83,aerospace & defence,miscellaneous,,-0.24,-0.28,,,,,7.29,,,,,,,,,,,,,,,2026-03-12,2334.36,2347.4,0.61,53.31,18.75,-10.22,2191.52,2039.86,0.26,,,,
2026-03-12T11:07:28.894,MANKIND,,,2236.6,-0.32,,2190.08,2306.37,56.48,52.06,healthcare,pharmaceuticals - indian - bulk drugs & formln,,-0.2,-0.07,,,,,2.12,,,,,,,,,,,,,,,2026-03-12,2141.01,2108.3,0.19,58.74,19.22,-7.98,2113.85,2022.68,-0.78,,,,
2026-03-12T11:07:28.894,HFCL,,,75.13,4.26,,67.7,86.27,28.03,200.17,telecom,cables - telephone,,-0.05,-0.16,,,,,10.97,,,,,,,,,,,,,,,2026-03-12,69.29,65.68,1.33,63.88,15.93,5.56,68.39,64.19,-2.61,,,,
2026-03-12T11:07:28.894,PREMIERENE,,,787.25,-0.11,,709.76,903.48,22.57,26.63,services,trading,,-0.31,-0.28,,,,,10.92,,,,,,,,,,,,,,,2026-03-12,751.9,699.9,0.25,58.71,28.36,-22.52,727.21,683.92,-3.83,,,,
